tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0400130811600,04013811600,G0400130811600,04013811600,1,1,1,1,1,1,1,1
G0400130811700,04013811700,G0400130811700,04013811700,1,1,1,1,1,1,1,1
G0400130811800,04013811800,G0400130811200,04013811200,0.0146640014,0,0,0,0,0,0,0
G0400130811800,04013811800,G0400130811800,04013811800,0.9853359986,1,1,1,1,1,1,1
G0400130811900,04013811900,G0400130811900,04013811900,1,1,1,1,1,1,1,1
G0400130812000,04013812000,G0400130812000,04013812000,1,1,1,1,1,1,1,1
G0400130812100,04013812100,G0400130812100,04013812100,1,1,1,1,1,1,1,1
G0400130812200,04013812200,G0400130812200,04013812200,1,1,1,1,1,1,1,1
G0400130812300,04013812300,G0400130812000,04013812000,0.0020413627,0,0,0,0,0,0,0
G0400130812300,04013812300,G0400130812300,04013812300,0.9979586373,1,1,1,1,1,1,1
G0400130812400,04013812400,G0400130812400,04013812400,1,1,1,1,1,1,1,1
G0400130812500,04013812500,G0400130812500,04013812500,1,1,1,1,1,1,1,1
G0400130812600,04013812600,G0400130812600,04013812600,1,1,1,1,1,1,1,1
G0400130812700,04013812700,G0400130812700,04013812700,1,1,1,1,1,1,1,1
G0400130812801,04013812801,G0400130812800,04013812800,1,1,1,1,1,1,1,1
G0400130812802,04013812802,G0400130812800,04013812800,1,1,1,1,1,1,1,1
G0400130812900,04013812900,G0400130812900,04013812900,0.9928003692,0.9946116163,0.9936651109,0.9936312595,0.993708776,0.9941426535,0.9950162931,0.9904801584
G0400130812900,04013812900,G0400130817300,04013817300,0.0071996308,0.0053883837,0.0063348891,0.0063687405,0.006291224,0.0058573465,0.0049837069,0.0095198416
G0400130813000,04013813000,G0400130813000,04013813000,0.9991181587,1,1,1,1,1,1,1
G0400130813000,04013813000,G0400130813700,04013813700,0.0008818413,0,0,0,0,0,0,0
G0400130813100,04013813100,G0400130813100,04013813100,1,1,1,1,1,1,1,1
G0400130813200,04013813200,G0400130813200,04013813200,1,1,1,1,1,1,1,1
G0400130813300,04013813300,G0400130813300,04013813300,1,1,1,1,1,1,1,1
G0400130813400,04013813400,G0400130813400,04013813400,0.9999362081,1,1,1,1,1,1,1
G0400130813400,04013813400,G0400130813700,04013813700,0.0000637919,0,0,0,0,0,0,0
G0400130813500,04013813500,G0400130813500,04013813500,1,1,1,1,1,1,1,1
G0400130813600,04013813600,G0400130813600,04013813600,1,1,1,1,1,1,1,1
G0400130813700,04013813700,G0400130813700,04013813700,1,1,1,1,1,1,1,1
G0400130813800,04013813800,G0400130813800,04013813800,1,1,1,1,1,1,1,1
G0400130813900,04013813900,G0400130813900,04013813900,1,1,1,1,1,1,1,1
G0400130814000,04013814000,G0400130814000,04013814000,1,1,1,1,1,1,1,1
G0400130814100,04013814100,G0400130814100,04013814100,1,1,1,1,1,1,1,1
G0400130814200,04013814200,G0400130814200,04013814200,1,1,1,1,1,1,1,1
G0400130814300,04013814300,G0400130814300,04013814300,1,1,1,1,1,1,1,1
G0400130814400,04013814400,G0400130814400,04013814400,1,1,1,1,1,1,1,1
G0400130814500,04013814500,G0400130814500,04013814500,1,1,1,1,1,1,1,1
G0400130814600,04013814600,G0400130814600,04013814600,1,1,1,1,1,1,1,1
G0400130814700,04013814700,G0400130814700,04013814700,1,1,1,1,1,1,1,1
G0400130814801,04013814801,G0400130814800,04013814800,1,1,1,1,1,1,1,1
G0400130814802,04013814802,G0400130814800,04013814800,1,1,1,1,1,1,1,1
G0400130814900,04013814900,G0400130811500,04013811500,0.0048016701,0,0,0,0,0,0,0
G0400130814900,04013814900,G0400130814900,04013814900,0.9938853152,1,1,1,1,1,1,1
G0400130814900,04013814900,G0400130815000,04013815000,0.0013130146,0,0,0,0,0,0,0
G0400130815000,04013815000,G0400130815000,04013815000,1,1,1,1,1,1,1,1
G0400130815100,04013815100,G0400130814600,04013814600,0.0682181495,0,0,0,0,0,0,0
G0400130815100,04013815100,G0400130815100,04013815100,0.9317818505,1,1,1,1,1,1,1
G0400130815201,04013815201,G0400130815200,04013815200,1,1,1,1,1,1,1,1
G0400130815202,04013815202,G0400130815200,04013815200,1,1,1,1,1,1,1,1
G0400130815203,04013815203,G0400130815200,04013815200,1,1,1,1,1,1,1,1
G0400130815300,04013815300,G0400130815300,04013815300,1,1,1,1,1,1,1,1
G0400130815401,04013815401,G0400130815400,04013815400,0.9943463622,1,1,1,1,1,1,1
G0400130815401,04013815401,G0400130815500,04013815500,0.0056536378,0,0,0,0,0,0,0
G0400130815402,04013815402,G0400130815300,04013815300,0.0000645362,0.0030752896,0.0025692843,0.0018141395,0.0013475733,0.001278328,0.0025867071,0
G0400130815402,04013815402,G0400130815400,04013815400,0.93305375,0.9969247104,0.9974307157,0.9981858605,0.9986524267,0.998721672,0.9974132929,1
G0400130815402,04013815402,G0400130815500,04013815500,0.0668817138,0,0,0,0,0,0,0
G0400130815501,04013815501,G0400130815500,04013815500,1,1,1,1,1,1,1,1
G0400130815502,04013815502,G0400130815500,04013815500,1,1,1,1,1,1,1,1
G0400130815601,04013815601,G0400130815600,04013815600,1,1,1,1,1,1,1,1
G0400130815602,04013815602,G0400130815600,04013815600,0.997629509,1,1,1,1,1,1,1
G0400130815602,04013815602,G0400130815800,04013815800,0.002370491,0,0,0,0,0,0,0
G0400130815700,04013815700,G0400130815600,04013815600,0.0391851168,0.0008858965,0.0005046682,0.0006775068,0.0005665722,0.0005534034,0.0007309942,0
G0400130815700,04013815700,G0400130815700,04013815700,0.9475375622,0.9991141035,0.9994953318,0.9993224932,0.9994334278,0.9994465966,0.9992690058,1
G0400130815700,04013815700,G0400130815800,04013815800,0.013277321,0,0,0,0,0,0,0
G0400130815800,04013815800,G0400130815600,04013815600,0.000077852,0,0,0,0,0,0,0
G0400130815800,04013815800,G0400130815800,04013815800,0.9956765496,1,1,1,1,1,1,1
G0400130815800,04013815800,G0400130816600,04013816600,0.0042064947,0,0,0,0,0,0,0
G0400130815800,04013815800,G0400130817600,04013817600,0.0000391037,0,0,0,0,0,0,0
G0400130815901,04013815901,G0400130812500,04013812500,0.007736875,0,0,0,0,0,0,0
G0400130815901,04013815901,G0400130815300,04013815300,0.1277332894,0.0017086052,0.0014255167,0.0006031363,0.0005393743,0.0010570825,0,0.0041493776
G0400130815901,04013815901,G0400130815900,04013815900,0.8645298356,0.9982913948,0.9985744833,0.9993968637,0.9994606257,0.9989429175,1,0.9958506224
G0400130815902,04013815902,G0400130812800,04013812800,0.0020788155,0,0,0,0,0,0,0
G0400130815902,04013815902,G0400130815900,04013815900,0.9979211845,1,1,1,1,1,1,1
G0400130816001,04013816001,G0400130816000,04013816000,0.9990034059,1,1,1,1,1,1,1
G0400130816001,04013816001,G0400130816100,04013816100,0.0009965941,0,0,0,0,0,0,0
G0400130816002,04013816002,G0400130816000,04013816000,1,1,1,1,1,1,1,1
G0400130816003,04013816003,G0400130815900,04013815900,0.003255404,0,0,0,0,0,0,0
G0400130816003,04013816003,G0400130816000,04013816000,0.996744596,1,1,1,1,1,1,1
G0400130816004,04013816004,G0400130816000,04013816000,1,1,1,1,1,1,1,1
G0400130816005,04013816005,G0400130816000,04013816000,1,1,1,1,1,1,1,1
G0400130816100,04013816100,G0400130816100,04013816100,1,1,1,1,1,1,1,1
G0400130816200,04013816200,G0400130816200,04013816200,0.9882857576,1,1,1,1,1,1,1
G0400130816200,04013816200,G0400130816600,04013816600,0.0117142424,0,0,0,0,0,0,0
G0400130816301,04013816301,G0400130816200,04013816200,0.0000292193,0,0,0,0,0,0,0
G0400130816301,04013816301,G0400130816300,04013816300,0.9880155767,1,1,1,1,1,1,1
G0400130816301,04013816301,G0400130816700,04013816700,0.0119552041,0,0,0,0,0,0,0
G0400130816302,04013816302,G0400130816300,04013816300,1,1,1,1,1,1,1,1
G0400130816401,04013816401,G0400130816400,04013816400,1,1,1,1,1,1,1,1
G0400130816402,04013816402,G0400130816400,04013816400,1,1,1,1,1,1,1,1
G0400130816501,04013816501,G0400130816400,04013816400,0.1344861844,0.1075287454,0.1150371989,0.1108999709,0.1111540763,0.120268933,0.1136249588,0.0942923395
G0400130816501,04013816501,G0400130816500,04013816500,0.8655138156,0.8924712546,0.8849628011,0.8891000291,0.8888459237,0.879731067,0.8863750412,0.9057076605
G0400130816502,04013816502,G0400130816300,04013816300,0.0023991563,0,0,0,0,0,0,0
G0400130816502,04013816502,G0400130816500,04013816500,0.9976008437,1,1,1,1,1,1,1
G0400130816600,04013816600,G0400130816600,04013816600,0.9961565992,1,1,1,1,1,1,1
G0400130816600,04013816600,G0400130817600,04013817600,0.0038434008,0,0,0,0,0,0,0
G0400130816700,04013816700,G0400130816700,04013816700,1,1,1,1,1,1,1,1
G0400130816800,04013816800,G0400130816800,04013816800,1,1,1,1,1,1,1,1
G0400130816901,04013816901,G0400130816900,04013816900,1,1,1,1,1,1,1,1
G0400130816902,04013816902,G0400130816900,04013816900,1,1,1,1,1,1,1,1
G0400130816903,04013816903,G0400130816900,04013816900,1,1,1,1,1,1,1,1
G0400130816904,04013816904,G0400130816900,04013816900,1,1,1,1,1,1,1,1
G0400130817000,04013817000,G0400130817000,04013817000,1,1,1,1,1,1,1,1
G0400130817101,04013817101,G0400130817100,04013817100,1,1,1,1,1,1,1,1
G0400130817102,04013817102,G0400130817100,04013817100,1,1,1,1,1,1,1,1
G0400130817103,04013817103,G0400130817100,04013817100,1,1,1,1,1,1,1,1
G0400130817200,04013817200,G0400130817200,04013817200,1,1,1,1,1,1,1,1
G0400130817300,04013817300,G0400130817300,04013817300,1,1,1,1,1,1,1,1
G0400130817400,04013817400,G0400130817400,04013817400,1,1,1,1,1,1,1,1
G0400130817500,04013817500,G0400130817500,04013817500,1,1,1,1,1,1,1,1
G0400130817600,04013817600,G0400130422646,04013422646,0.0009619639,0.0621641249,0.0611405056,0.0657043305,0.0605675561,0.0648690895,0.0644724977,0
G0400130817600,04013817600,G0400130522800,04013522800,0.0026825412,0,0,0,0,0,0,0
G0400130817600,04013817600,G0400130817600,04013817600,0.9933382267,0.9279085353,0.9296137142,0.9230811772,0.9277331865,0.9241818102,0.9231422849,0.9989403171
G0400130817600,04013817600,G0400130980600,04013980600,0.0030172682,0.0099273398,0.0092457802,0.0112144923,0.0116992574,0.0109491004,0.0123852174,0.0010596829
G0400130940700,04013940700,G0400130940700,04013940700,1,1,1,1,1,1,1,1
G0400130941000,04013941000,G0400130116608,04013116608,0.0003120724,0,0,0,0,0,0,0
G0400130941000,04013941000,G0400130941000,04013941000,0.9996578218,1,1,1,1,1,1,1
G0400130941000,04013941000,G0400210941300,04021941300,0.0000301058,0,0,0,0,0,0,0
G0400130941100,04013941100,G0400130810900,04013810900,0.0004632783,0,0,0,0,0,0,0
G0400130941100,04013941100,G0400130811000,04013811000,0.0001113988,0,0,0,0,0,0,0
G0400130941100,04013941100,G0400130941100,04013941100,0.9994253228,1,1,1,1,1,1,1
G0400130941200,04013941200,G0400130941200,04013941200,0.9998967933,1,1,1,1,1,1,1
G0400130941200,04013941200,G0400130941300,04013941300,0.0001032067,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130216821,04013216821,0.0000373714,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130318400,04013318400,0.0018295539,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130420206,04013420206,0.0000796323,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130420207,04013420207,0.0015014386,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130420401,04013420401,0.0000174046,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130420402,04013420402,0.0004054862,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130421101,04013421101,0.000209673,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130421201,04013421201,0.0021592818,0,0,0,0,0,0,0
G0400130941300,04013941300,G0400130941300,04013941300,0.9937601583,1,1,1,1,1,1,1
G0400130980100,04013980100,G0400130980100,04013980100,1,1,1,1,1,1,1,1
G0400130980400,04013980400,G0400130980400,04013980400,1,1,1,1,1,1,1,1
G0400130980500,04013980500,G0400130817300,04013817300,0.0052420453,0,0,0,0,0,0,0
G0400130980500,04013980500,G0400130941100,04013941100,0.0222694158,0.0026787312,0.0026787312,0.0026787312,0.0026787312,0.0026787312,0.0026787312,0.0026787312
G0400130980500,04013980500,G0400130980500,04013980500,0.9724885389,0.9973212688,0.9973212688,0.9973212688,0.9973212688,0.9973212688,0.9973212688,0.9973212688
G0400130980700,04013980700,G0400130010101,04013010101,0.0023417532,0.0023417532,0.0023417532,0.0023417532,0.0023417532,0.0023417532,0.0023417532,0.0023417532
G0400130980700,04013980700,G0400130216843,04013216843,0.0033984923,0.0033984923,0.0033984923,0.0033984923,0.0033984923,0.0033984923,0.0033984923,0.0033984923
G0400130980700,04013980700,G0400130980700,04013980700,0.9942597544,0.9942597544,0.9942597544,0.9942597544,0.9942597544,0.9942597544,0.9942597544,0.9942597544
G0400130980900,04013980900,G0400130723303,04013723303,0.9981778359,1,1,1,1,1,1,1
G0400130980900,04013980900,G0400130723304,04013723304,0.0018221641,0,0,0,0,0,0,0
G0400130981000,04013981000,G0400130113400,04013113400,1,1,1,1,1,1,1,1
G0400150940400,04015940400,G0400150940400,04015940400,1,1,1,1,1,1,1,1
G0400150940501,04015940501,G0400150940501,04015940501,0.9865352507,0.9948830409,0.9944420693,0.998689384,0.9968627451,0.9972789116,0.9962192817,1
G0400150940501,04015940501,G0400150952002,04015952002,0.0004867146,0.0003654971,0.0004275331,0,0,0.0009070295,0,0
G0400150940501,04015940501,G0400150952004,04015952004,0.0129780347,0.004751462,0.0051303976,0.001310616,0.0031372549,0.001814059,0.0037807183,0
G0400150950101,04015950101,G0400150950100,04015950100,1,1,1,1,1,1,1,1
G0400150950102,04015950102,G0400150950100,04015950100,1,1,1,1,1,1,1,1
G0400150950103,04015950103,G0400150950100,04015950100,1,1,1,1,1,1,1,1
G0400150950401,04015950401,G0400150950401,04015950401,1,1,1,1,1,1,1,1
G0400150950403,04015950403,G0400150950402,04015950402,0.9999949036,1,1,1,1,1,1,1
G0400150950403,04015950403,G0400150950500,04015950500,0.0000050964,0,0,0,0,0,0,0
G0400150950404,04015950404,G0400150950402,04015950402,1,1,1,1,1,1,1,1
G0400150950500,04015950500,G0400150950500,04015950500,0.9997049664,0.9977989729,0.9983093829,1,0.9985119048,0.9989165764,0.9975,1
G0400150950500,04015950500,G0400150950600,04015950600,0.0002950336,0.0022010271,0.0016906171,0,0.0014880952,0.0010834236,0.0025,0
G0400150950601,04015950601,G0400150950500,04015950500,0.0000064392,0,0,0,0,0,0,0
G0400150950601,04015950601,G0400150950600,04015950600,0.9999935608,1,1,1,1,1,1,1
G0400150950602,04015950602,G0400150950600,04015950600,1,1,1,1,1,1,1,1
G0400150950603,04015950603,G0400150950600,04015950600,1,1,1,1,1,1,1,1
G0400150950703,04015950703,G0400150950703,04015950703,1,1,1,1,1,1,1,1
G0400150950705,04015950705,G0400150950705,04015950705,1,1,1,1,1,1,1,1
G0400150950706,04015950706,G0400150950706,04015950706,1,1,1,1,1,1,1,1
G0400150950707,04015950707,G0400150950704,04015950704,1,1,1,1,1,1,1,1
G0400150950708,04015950708,G0400150950704,04015950704,1,1,1,1,1,1,1,1
G0400150951401,04015951401,G0400150951401,04015951401,0.9981842856,0.9999995754,0.9999995237,0.9999998942,0.9999996931,0.999999775,1,0.9999991486
G0400150951401,04015951401,G0400150951402,04015951402,0.0018157144,0.0000004246,0.0000004763,0.0000001058,0.0000003069,0.000000225,0,0.0000008514
G0400150951403,04015951403,G0400150951401,04015951401,0.0008224558,0.016537597,0.0166461815,0.019211815,0.017403437,0.0206416516,0.0218269262,0.0054054799
G0400150951403,04015951403,G0400150951402,04015951402,0.9991775442,0.983462403,0.9833538185,0.980788185,0.982596563,0.9793583484,0.9781730738,0.9945945201
G0400150951404,04015951404,G0400150951402,04015951402,1,1,1,1,1,1,1,1
G0400150951501,04015951501,G0400150951501,04015951501,1,1,1,1,1,1,1,1
G0400150951503,04015951503,G0400150951502,04015951502,1,1,1,1,1,1,1,1
G0400150951504,04015951504,G0400150951502,04015951502,1,1,1,1,1,1,1,1
G0400150951601,04015951601,G0400150951601,04015951601,1,1,1,1,1,1,1,1
G0400150951602,04015951602,G0400150951602,04015951602,1,1,1,1,1,1,1,1
G0400150951701,04015951701,G0400150951700,04015951700,1,1,1,1,1,1,1,1
G0400150951702,04015951702,G0400150951700,04015951700,1,1,1,1,1,1,1,1
G0400150951800,04015951800,G0400150951800,04015951800,1,1,1,1,1,1,1,1
G0400150951900,04015951900,G0400150940501,04015940501,0.000030757,0.0015645055,0.0015623925,0.0012300045,0.0014606733,0.0014129283,0.001241784,0.001896203
G0400150951900,04015951900,G0400150951900,04015951900,0.999969243,0.9984354945,0.9984376075,0.9987699955,0.9985393267,0.9985870717,0.998758216,0.998103797
G0400150952001,04015952001,G0400150952001,04015952001,0.9977592991,1,1,1,1,1,1,1
G0400150952001,04015952001,G0400150952003,04015952003,0.0022407009,0,0,0,0,0,0,0
G0400150952003,04015952003,G0400150952002,04015952002,0.2260197649,0,0,0,0,0,0,0
G0400150952003,04015952003,G0400150952003,04015952003,0.7739722781,0.9993884493,0.9992927975,0.9995801651,0.9995204604,0.9995950652,0.9993786247,1
G0400150952003,04015952003,G0400150952004,04015952004,0.0000079571,0.0006115507,0.0007072025,0.0004198349,0.0004795396,0.0004049348,0.0006213753,0
G0400150952004,04015952004,G0400150952002,04015952002,0.0200589136,0.0016754056,0.0017545061,0.0019873745,0.0020977038,0.0019262549,0.0021952993,0.0018082973
G0400150952004,04015952004,G0400150952004,04015952004,0.9799410864,0.9983245944,0.9982454939,0.9980126255,0.9979022962,0.9980737451,0.9978047007,0.9981917027
G0400150952005,04015952005,G0400150952002,04015952002,0.9993856353,1,1,1,1,1,1,1
G0400150952005,04015952005,G0400150954800,04015954800,0.0000148854,0,0,0,0,0,0,0
G0400150952005,04015952005,G0400150955000,04015955000,0.0005994793,0,0,0,0,0,0,0
G0400150952006,04015952006,G0400150952002,04015952002,1,1,1,1,1,1,1,1
G0400150952007,04015952007,G0400150952002,04015952002,0.9984817416,0.9979145524,0.9981666903,1,1,0.9986008067,1,1
G0400150952007,04015952007,G0400150952004,04015952004,0.0015182584,0.0020854476,0.0018333097,0,0,0.0013991933,0,0
G0400150952400,04015952400,G0400150952400,04015952400,0.9999672641,1,1,1,1,1,1,1
G0400150952400,04015952400,G0400150952500,04015952500,0.0000327359,0,0,0,0,0,0,0
G0400150952501,04015952501,G0400150952400,04015952400,0.0000060309,0,0,0,0,0,0,0
G0400150952501,04015952501,G0400150952500,04015952500,0.9999939691,1,1,1,1,1,1,1
G0400150952502,04015952502,G0400150952500,04015952500,1,1,1,1,1,1,1,1
G0400150952600,04015952600,G0400150952600,04015952600,1,1,1,1,1,1,1,1
G0400150952701,04015952701,G0400150952700,04015952700,1,1,1,1,1,1,1,1
G0400150952702,04015952702,G0400150952700,04015952700,1,1,1,1,1,1,1,1
G0400150952801,04015952801,G0400150952800,04015952800,1,1,1,1,1,1,1,1
G0400150952802,04015952802,G0400150952800,04015952800,1,1,1,1,1,1,1,1
G0400150952901,04015952901,G0400150952900,04015952900,1,1,1,1,1,1,1,1
G0400150952902,04015952902,G0400150952900,04015952900,1,1,1,1,1,1,1,1
G0400150953001,04015953001,G0400150953000,04015953000,1,1,1,1,1,1,1,1
G0400150953002,04015953002,G0400150953000,04015953000,1,1,1,1,1,1,1,1
G0400150953100,04015953100,G0400150953100,04015953100,1,1,1,1,1,1,1,1
G0400150953200,04015953200,G0400150953200,04015953200,1,1,1,1,1,1,1,1
G0400150953301,04015953301,G0400150953300,04015953300,1,1,1,1,1,1,1,1
G0400150953302,04015953302,G0400150953300,04015953300,1,1,1,1,1,1,1,1
G0400150953403,04015953403,G0400150953401,04015953401,1,1,1,1,1,1,1,1
G0400150953404,04015953404,G0400150953401,04015953401,1,1,1,1,1,1,1,1
G0400150953405,04015953405,G0400150953402,04015953402,1,1,1,1,1,1,1,1
G0400150953406,04015953406,G0400150953402,04015953402,1,1,1,1,1,1,1,1
G0400150953602,04015953602,G0400150953602,04015953602,0.9758479897,1,1,1,1,1,1,1
G0400150953602,04015953602,G0400150953800,04015953800,0.0233734408,0,0,0,0,0,0,0
G0400150953602,04015953602,G0400150954800,04015954800,0.0000599712,0,0,0,0,0,0,0
G0400150953602,04015953602,G0400150954900,04015954900,0.0007185983,0,0,0,0,0,0,0
G0400150953603,04015953603,G0400150953601,04015953601,1,1,1,1,1,1,1,1
G0400150953604,04015953604,G0400150953601,04015953601,1,1,1,1,1,1,1,1
G0400150953800,04015953800,G0400150953601,04015953601,0.0001272807,0,0,0,0,0,0,0
G0400150953800,04015953800,G0400150953602,04015953602,0.0059665288,0,0,0,0,0,0,0
G0400150953800,04015953800,G0400150953800,04015953800,0.9939061905,1,1,1,1,1,1,1
G0400150953901,04015953901,G0400150953900,04015953900,1,1,1,1,1,1,1,1
G0400150953902,04015953902,G0400150953900,04015953900,1,1,1,1,1,1,1,1
G0400150954801,04015954801,G0400150953900,04015953900,0.0000188867,0,0,0,0,0,0,0
G0400150954801,04015954801,G0400150954800,04015954800,0.9999789002,1,1,1,1,1,1,1
G0400150954801,04015954801,G0400250002100,04025002100,0.0000022131,0,0,0,0,0,0,0
